Location,Count Date,Day,24 Hr. Total Vol.,location1
FLORENCE AVENUE W/O HOOPER AVENUE,04/30/2016 12:00:00 AM,Sat,35481,"FLORENCE AVENUE W/O HOOPER AVENUE, california"
FLORENCE AVENUE W/O CALIFORNIA AVENUE (W),04/30/2016 12:00:00 AM,Sat,36705,"FLORENCE AVENUE W/O CALIFORNIA AVENUE (W), california"
FLORENCE AVENUE W/O HOOPER AVENUE,05/01/2016 12:00:00 AM,Sun,31183,"FLORENCE AVENUE W/O HOOPER AVENUE, california"
FLORENCE AVENUE W/O CALIFORNIA AVENUE (W),05/01/2016 12:00:00 AM,Sun,31828,"FLORENCE AVENUE W/O CALIFORNIA AVENUE (W), california"
FLORENCE AVENUE W/O BEAR AVENUE (W),05/03/2016 12:00:00 AM,Tue,30220,"FLORENCE AVENUE W/O BEAR AVENUE (W), california"
FLORENCE AVENUE W/O WALKER AVENUE,05/03/2016 12:00:00 AM,Tue,31697,"FLORENCE AVENUE W/O WALKER AVENUE, california"
FLORENCE AVENUE W/O SCOUT AVENUE,05/03/2016 12:00:00 AM,Tue,34844,"FLORENCE AVENUE W/O SCOUT AVENUE, california"
FLORENCE AVENUE W/O EL SELINDA AVENUE,05/03/2016 12:00:00 AM,Tue,38016,"FLORENCE AVENUE W/O EL SELINDA AVENUE, california"
FLORENCE AVENUE W/O WILEY BURKE AVENUE,05/03/2016 12:00:00 AM,Tue,41049,"FLORENCE AVENUE W/O WILEY BURKE AVENUE, california"
PIUMA ROAD E/O COLD CANYON ROAD,05/04/2016 12:00:00 AM,Wed,455,"PIUMA ROAD E/O COLD CANYON ROAD, california"
COLD CANYON ROAD N/O WONDERVIEW DRIVE,05/04/2016 12:00:00 AM,Wed,1250,"COLD CANYON ROAD N/O WONDERVIEW DRIVE, california"
FERNWOOD PACIFIC DRIVE N/O SUNSET TRAIL,05/04/2016 12:00:00 AM,Wed,1590,"FERNWOOD PACIFIC DRIVE N/O SUNSET TRAIL, california"
KANAN ROAD S/O SILVER CREEK ROAD,05/04/2016 12:00:00 AM,Wed,16736,"KANAN ROAD S/O SILVER CREEK ROAD, california"
MARGARET AVENUE S/O 6TH STREET,05/09/2016 12:00:00 AM,Mon,1222,"MARGARET AVENUE S/O 6TH STREET, california"
MARGARET AVENUE N/O 6TH STREET,05/09/2016 12:00:00 AM,Mon,1640,"MARGARET AVENUE N/O 6TH STREET, california"
ALTARIO STREET W/O GENDEL DRIVE,05/10/2016 12:00:00 AM,Tue,583,"ALTARIO STREET W/O GENDEL DRIVE, california"
GENDEL DRIVE N/O ALTARIO STREET,05/10/2016 12:00:00 AM,Tue,2384,"GENDEL DRIVE N/O ALTARIO STREET, california"
GENDEL DRIVE S/O ALTARIO STREET,05/10/2016 12:00:00 AM,Tue,3067,"GENDEL DRIVE S/O ALTARIO STREET, california"
GENDEL DRIVE S/O ALTARIO STREET,05/10/2016 12:00:00 AM,Tue,3067,"GENDEL DRIVE S/O ALTARIO STREET, california"
LA SEDA ROAD S/O ALTARIO STREET,05/10/2016 12:00:00 AM,Tue,3400,"LA SEDA ROAD S/O ALTARIO STREET, california"
DENKER AVENUE S/O 122ND STREET,05/12/2016 12:00:00 AM,Thu,1021,"DENKER AVENUE S/O 122ND STREET, california"
DENKER AVENUE S/O 122ND STREET,05/13/2016 12:00:00 AM,Fri,1029,"DENKER AVENUE S/O 122ND STREET, california"
DENKER AVENUE S/O 122ND STREET,05/14/2016 12:00:00 AM,Sat,513,"DENKER AVENUE S/O 122ND STREET, california"
DENKER AVENUE S/O 122ND STREET,05/15/2016 12:00:00 AM,Sun,440,"DENKER AVENUE S/O 122ND STREET, california"
DOMINGUEZ HILLS DRIVE N/O PAULHAN STREET,05/16/2016 12:00:00 AM,Mon,1686,"DOMINGUEZ HILLS DRIVE N/O PAULHAN STREET, california"
WESTSIDE DRIVE N/O OLYMPIC BOULEVARD,05/16/2016 12:00:00 AM,Mon,1890,"WESTSIDE DRIVE N/O OLYMPIC BOULEVARD, california"
83RD STREET E/O LOU DILLON AVENUE,05/16/2016 12:00:00 AM,Mon,2096,"83RD STREET E/O LOU DILLON AVENUE, california"
83RD STREET W/O LOU DILLON AVENUE,05/16/2016 12:00:00 AM,Mon,2096,"83RD STREET W/O LOU DILLON AVENUE, california"
BLANCHARD STREET W/O HICKS AVENUE,05/16/2016 12:00:00 AM,Mon,3557,"BLANCHARD STREET W/O HICKS AVENUE, california"
SANTA ANITA AVENUE S/O CALAVERAS STREET,05/17/2016 12:00:00 AM,Tue,1244,"SANTA ANITA AVENUE S/O CALAVERAS STREET, california"
RAMSDELL AVENUE S/O GERTRUDE AVENUE,05/17/2016 12:00:00 AM,Tue,1339,"RAMSDELL AVENUE S/O GERTRUDE AVENUE, california"
SANTA ANITA AVENUE N/O SACRAMENTO STREET,05/17/2016 12:00:00 AM,Tue,1647,"SANTA ANITA AVENUE N/O SACRAMENTO STREET, california"
AVENUE M-8 W/O 47TH STREET WEST,05/17/2016 12:00:00 AM,Tue,2321,"AVENUE M-8 W/O 47TH STREET WEST, california"
AVENUE M-8 E/O 47TH STREET WEST,05/17/2016 12:00:00 AM,Tue,2391,"AVENUE M-8 E/O 47TH STREET WEST, california"
RAMSDELL AVENUE S/O LOS OLIVOS LANE,05/17/2016 12:00:00 AM,Tue,4020,"RAMSDELL AVENUE S/O LOS OLIVOS LANE, california"
RAMSDELL AVENUE S/O PROSPECT AVENUE,05/17/2016 12:00:00 AM,Tue,5060,"RAMSDELL AVENUE S/O PROSPECT AVENUE, california"
KARNS AVENUE N/O DON JULIAN ROAD,05/18/2016 12:00:00 AM,Wed,142,"KARNS AVENUE N/O DON JULIAN ROAD, california"
FOLKSTONE AVENUE S/O NOVAK STREET,05/18/2016 12:00:00 AM,Wed,685,"FOLKSTONE AVENUE S/O NOVAK STREET, california"
TEGNER DRIVE W/O AMORY AVENUE,05/18/2016 12:00:00 AM,Wed,775,"TEGNER DRIVE W/O AMORY AVENUE, california"
TEGNER DRIVE W/O TOLL DRIVE,05/18/2016 12:00:00 AM,Wed,1057,"TEGNER DRIVE W/O TOLL DRIVE, california"
RUSH STREET S/O BURKETT ROAD,05/18/2016 12:00:00 AM,Wed,2239,"RUSH STREET S/O BURKETT ROAD, california"
ALTON WAY E/O CASTLEBURY PLACE,05/19/2016 12:00:00 AM,Thu,1014,"ALTON WAY E/O CASTLEBURY PLACE, california"
ALTON WAY E/O BYRON PLACE,05/19/2016 12:00:00 AM,Thu,1486,"ALTON WAY E/O BYRON PLACE, california"
ALTON WAY E/O CASTLEBURY PLACE,05/20/2016 12:00:00 AM,Fri,1125,"ALTON WAY E/O CASTLEBURY PLACE, california"
ALTON WAY E/O BYRON PLACE,05/20/2016 12:00:00 AM,Fri,1620,"ALTON WAY E/O BYRON PLACE, california"
ALTON WAY E/O CASTLEBURY PLACE,05/21/2016 12:00:00 AM,Sat,1062,"ALTON WAY E/O CASTLEBURY PLACE, california"
ALTON WAY E/O BYRON PLACE,05/21/2016 12:00:00 AM,Sat,1475,"ALTON WAY E/O BYRON PLACE, california"
ALTON WAY E/O CASTLEBURY PLACE,05/22/2016 12:00:00 AM,Sun,830,"ALTON WAY E/O CASTLEBURY PLACE, california"
ALTON WAY E/O BYRON PLACE,05/22/2016 12:00:00 AM,Sun,1244,"ALTON WAY E/O BYRON PLACE, california"
111TH PLACE W/O BUFORD AVENUE,05/31/2016 12:00:00 AM,Tue,736,"111TH PLACE W/O BUFORD AVENUE, california"
105TH STREET E/O FREEMAN AVENUE,05/31/2016 12:00:00 AM,Tue,1113,"105TH STREET E/O FREEMAN AVENUE, california"
110TH STREET E/O DENKER AVENUE,05/31/2016 12:00:00 AM,Tue,1814,"110TH STREET E/O DENKER AVENUE, california"
FREEMAN AVENUE S/O 104TH STREET,05/31/2016 12:00:00 AM,Tue,3477,"FREEMAN AVENUE S/O 104TH STREET, california"
104TH STREET E/O FREEMAN AVENUE,05/31/2016 12:00:00 AM,Tue,4739,"104TH STREET E/O FREEMAN AVENUE, california"
54TH STREET E/O RIMPAU BOULEVARD,05/31/2016 12:00:00 AM,Tue,7392,"54TH STREET E/O RIMPAU BOULEVARD, california"
SAM GERRY DRIVE W/O ASHCOMB DRIVE,06/01/2016 12:00:00 AM,Wed,465,"SAM GERRY DRIVE W/O ASHCOMB DRIVE, california"
126TH STREET E/O SAN PEDRO STREET,06/01/2016 12:00:00 AM,Wed,1174,"126TH STREET E/O SAN PEDRO STREET, california"
126TH STREET E/O SAN PEDRO STREET,06/01/2016 12:00:00 AM,Wed,1174,"126TH STREET E/O SAN PEDRO STREET, california"
124TH STREET W/O WILLOWBROOK AVENUE (W),06/01/2016 12:00:00 AM,Wed,3204,"124TH STREET W/O WILLOWBROOK AVENUE (W), california"
BOX CANYON ROAD S/O IDA WAY,06/01/2016 12:00:00 AM,Wed,4423,"BOX CANYON ROAD S/O IDA WAY, california"
BOX CANYON ROAD E/O SUMAC ROAD,06/01/2016 12:00:00 AM,Wed,4542,"BOX CANYON ROAD E/O SUMAC ROAD, california"
BOX CANYON ROAD N/O CHAPARRAL ROAD,06/01/2016 12:00:00 AM,Wed,4593,"BOX CANYON ROAD N/O CHAPARRAL ROAD, california"
BOX CANYON ROAD S/O IDA WAY,06/02/2016 12:00:00 AM,Thu,4871,"BOX CANYON ROAD S/O IDA WAY, california"
BOX CANYON ROAD E/O SUMAC ROAD,06/02/2016 12:00:00 AM,Thu,5003,"BOX CANYON ROAD E/O SUMAC ROAD, california"
BOX CANYON ROAD N/O CHAPARRAL ROAD,06/02/2016 12:00:00 AM,Thu,5098,"BOX CANYON ROAD N/O CHAPARRAL ROAD, california"
BOX CANYON ROAD S/O IDA WAY,06/03/2016 12:00:00 AM,Fri,4284,"BOX CANYON ROAD S/O IDA WAY, california"
BOX CANYON ROAD E/O SUMAC ROAD,06/03/2016 12:00:00 AM,Fri,4385,"BOX CANYON ROAD E/O SUMAC ROAD, california"
BOX CANYON ROAD N/O CHAPARRAL ROAD,06/03/2016 12:00:00 AM,Fri,4475,"BOX CANYON ROAD N/O CHAPARRAL ROAD, california"
BOX CANYON ROAD S/O IDA WAY,06/04/2016 12:00:00 AM,Sat,2493,"BOX CANYON ROAD S/O IDA WAY, california"
BOX CANYON ROAD E/O SUMAC ROAD,06/04/2016 12:00:00 AM,Sat,2572,"BOX CANYON ROAD E/O SUMAC ROAD, california"
BOX CANYON ROAD N/O CHAPARRAL ROAD,06/04/2016 12:00:00 AM,Sat,2701,"BOX CANYON ROAD N/O CHAPARRAL ROAD, california"
BOX CANYON ROAD S/O IDA WAY,06/05/2016 12:00:00 AM,Sun,1950,"BOX CANYON ROAD S/O IDA WAY, california"
BOX CANYON ROAD E/O SUMAC ROAD,06/05/2016 12:00:00 AM,Sun,2018,"BOX CANYON ROAD E/O SUMAC ROAD, california"
BOX CANYON ROAD N/O CHAPARRAL ROAD,06/05/2016 12:00:00 AM,Sun,2107,"BOX CANYON ROAD N/O CHAPARRAL ROAD, california"
DAWLEY AVENUE S/O DUBESOR STREET,06/06/2016 12:00:00 AM,Mon,375,"DAWLEY AVENUE S/O DUBESOR STREET, california"
NORTHSIDE DRIVE E/O GARFIELD AVENUE,06/06/2016 12:00:00 AM,Mon,727,"NORTHSIDE DRIVE E/O GARFIELD AVENUE, california"
BOX CANYON ROAD S/O IDA WAY,06/06/2016 12:00:00 AM,Mon,4003,"BOX CANYON ROAD S/O IDA WAY, california"
BOX CANYON ROAD E/O SUMAC ROAD,06/06/2016 12:00:00 AM,Mon,4071,"BOX CANYON ROAD E/O SUMAC ROAD, california"
RUSH STREET N/O BURKETT ROAD,06/06/2016 12:00:00 AM,Mon,4117,"RUSH STREET N/O BURKETT ROAD, california"
BOX CANYON ROAD N/O CHAPARRAL ROAD,06/06/2016 12:00:00 AM,Mon,4184,"BOX CANYON ROAD N/O CHAPARRAL ROAD, california"
OLIVERAS AVENUE S/O CALAVERAS STREET,06/07/2016 12:00:00 AM,Tue,82,"OLIVERAS AVENUE S/O CALAVERAS STREET, california"
COVINA HILLS ROAD S/O VIA VERDE (E),06/07/2016 12:00:00 AM,Tue,124,"COVINA HILLS ROAD S/O VIA VERDE (E), california"
FRASER AVENUE S/O HUBBARD STREET,06/07/2016 12:00:00 AM,Tue,345,"FRASER AVENUE S/O HUBBARD STREET, california"
FRASER AVENUE N/O HUBBARD STREET,06/07/2016 12:00:00 AM,Tue,425,"FRASER AVENUE N/O HUBBARD STREET, california"
CALORA STREET W/O BANNA AVENUE,06/07/2016 12:00:00 AM,Tue,454,"CALORA STREET W/O BANNA AVENUE, california"
GLENLYN DRIVE E/O FAIRVALE AVENUE,06/07/2016 12:00:00 AM,Tue,521,"GLENLYN DRIVE E/O FAIRVALE AVENUE, california"
LOTUS AVENUE N/O MILTON STREET,06/07/2016 12:00:00 AM,Tue,1158,"LOTUS AVENUE N/O MILTON STREET, california"
LOTUS AVENUE N/O BRANDON STREET,06/07/2016 12:00:00 AM,Tue,1315,"LOTUS AVENUE N/O BRANDON STREET, california"
ORANGE AVENUE E/O EL ADOBE LANE,06/07/2016 12:00:00 AM,Tue,2106,"ORANGE AVENUE E/O EL ADOBE LANE, california"
COVINA HILLS ROAD N/O VIA VERDE (W),06/07/2016 12:00:00 AM,Tue,3955,"COVINA HILLS ROAD N/O VIA VERDE (W), california"
BOX CANYON ROAD S/O IDA WAY,06/07/2016 12:00:00 AM,Tue,4327,"BOX CANYON ROAD S/O IDA WAY, california"
BOX CANYON ROAD E/O SUMAC ROAD,06/07/2016 12:00:00 AM,Tue,4443,"BOX CANYON ROAD E/O SUMAC ROAD, california"
BOX CANYON ROAD N/O CHAPARRAL ROAD,06/07/2016 12:00:00 AM,Tue,4543,"BOX CANYON ROAD N/O CHAPARRAL ROAD, california"
COVINA HILLS ROAD S/O VIA VERDE (E),06/08/2016 12:00:00 AM,Wed,111,"COVINA HILLS ROAD S/O VIA VERDE (E), california"
CALORA STREET W/O BANNA AVENUE,06/08/2016 12:00:00 AM,Wed,425,"CALORA STREET W/O BANNA AVENUE, california"
GLENLYN DRIVE E/O FAIRVALE AVENUE,06/08/2016 12:00:00 AM,Wed,494,"GLENLYN DRIVE E/O FAIRVALE AVENUE, california"
CHADRON AVENUE N/O MARINE AVENUE,06/08/2016 12:00:00 AM,Wed,1330,"CHADRON AVENUE N/O MARINE AVENUE, california"
COVINA HILLS ROAD N/O VIA VERDE (W),06/08/2016 12:00:00 AM,Wed,3282,"COVINA HILLS ROAD N/O VIA VERDE (W), california"
FLORENCE AVENUE W/O BEAR AVENUE (W),06/08/2016 12:00:00 AM,Wed,32327,"FLORENCE AVENUE W/O BEAR AVENUE (W), california"
ROSECRANS AVENUE E/O GIBSON AVENUE,06/08/2016 12:00:00 AM,Wed,45454,"ROSECRANS AVENUE E/O GIBSON AVENUE, california"
CHADRON AVENUE N/O MARINE AVENUE,06/09/2016 12:00:00 AM,Thu,1299,"CHADRON AVENUE N/O MARINE AVENUE, california"
HESSE DRIVE W/O TALBOT DRIVE,06/13/2016 12:00:00 AM,Mon,101,"HESSE DRIVE W/O TALBOT DRIVE, california"
HESSE DRIVE E/O TALBOT DRIVE,06/13/2016 12:00:00 AM,Mon,352,"HESSE DRIVE E/O TALBOT DRIVE, california"
HORNELL STREET E/O LA CIMA DRIVE,06/13/2016 12:00:00 AM,Mon,364,"HORNELL STREET E/O LA CIMA DRIVE, california"
TALBOT DRIVE S/O HESSE DRIVE,06/13/2016 12:00:00 AM,Mon,504,"TALBOT DRIVE S/O HESSE DRIVE, california"
LANNING DRIVE W/O MARYKNOLL AVENUE,06/13/2016 12:00:00 AM,Mon,505,"LANNING DRIVE W/O MARYKNOLL AVENUE, california"
TALBOT DRIVE N/O HESSE DRIVE,06/13/2016 12:00:00 AM,Mon,857,"TALBOT DRIVE N/O HESSE DRIVE, california"
FAIRWAY AVENUE E/O RAMSDELL AVENUE,06/14/2016 12:00:00 AM,Tue,413,"FAIRWAY AVENUE E/O RAMSDELL AVENUE, california"
MARIPOSA STREET W/O LINCOLN AVENUE,06/14/2016 12:00:00 AM,Tue,509,"MARIPOSA STREET W/O LINCOLN AVENUE, california"
CASITAS AVENUE N/O MOUNTAIN VIEW STREET,06/14/2016 12:00:00 AM,Tue,749,"CASITAS AVENUE N/O MOUNTAIN VIEW STREET, california"
CASITAS AVENUE S/O MOUNTAIN VIEW STREET,06/14/2016 12:00:00 AM,Tue,1042,"CASITAS AVENUE S/O MOUNTAIN VIEW STREET, california"
SACRAMENTO STREET W/O LAKE AVENUE,06/14/2016 12:00:00 AM,Tue,1234,"SACRAMENTO STREET W/O LAKE AVENUE, california"
LINCOLN AVENUE N/O LOMA ALTA DRIVE,06/14/2016 12:00:00 AM,Tue,1897,"LINCOLN AVENUE N/O LOMA ALTA DRIVE, california"
MARENGO AVENUE S/O PALM STREET,06/14/2016 12:00:00 AM,Tue,3237,"MARENGO AVENUE S/O PALM STREET, california"
SOLEDAD CANYON ROAD W/O AGUA DULCE CANYON ROAD,06/15/2016 12:00:00 AM,Wed,2480,"SOLEDAD CANYON ROAD W/O AGUA DULCE CANYON ROAD, california"
DECKER SCHOOL ROAD W/O DECKER CANYON ROAD,06/16/2016 12:00:00 AM,Thu,80,"DECKER SCHOOL ROAD W/O DECKER CANYON ROAD, california"
ENTRADA ROAD E/O COLINA DRIVE (E),06/16/2016 12:00:00 AM,Thu,296,"ENTRADA ROAD E/O COLINA DRIVE (E), california"
ENTRADA ROAD W/O COLINA DRIVE (2),06/16/2016 12:00:00 AM,Thu,1482,"ENTRADA ROAD W/O COLINA DRIVE (2), california"
DECKER SCHOOL ROAD W/O DECKER CANYON ROAD,06/17/2016 12:00:00 AM,Fri,56,"DECKER SCHOOL ROAD W/O DECKER CANYON ROAD, california"
ENTRADA ROAD E/O COLINA DRIVE (E),06/17/2016 12:00:00 AM,Fri,292,"ENTRADA ROAD E/O COLINA DRIVE (E), california"
ENTRADA ROAD W/O COLINA DRIVE (2),06/17/2016 12:00:00 AM,Fri,1441,"ENTRADA ROAD W/O COLINA DRIVE (2), california"
DECKER SCHOOL ROAD W/O DECKER CANYON ROAD,06/18/2016 12:00:00 AM,Sat,56,"DECKER SCHOOL ROAD W/O DECKER CANYON ROAD, california"
ENTRADA ROAD E/O COLINA DRIVE (E),06/18/2016 12:00:00 AM,Sat,465,"ENTRADA ROAD E/O COLINA DRIVE (E), california"
ENTRADA ROAD W/O COLINA DRIVE (2),06/18/2016 12:00:00 AM,Sat,1598,"ENTRADA ROAD W/O COLINA DRIVE (2), california"
DECKER SCHOOL ROAD W/O DECKER CANYON ROAD,06/19/2016 12:00:00 AM,Sun,41,"DECKER SCHOOL ROAD W/O DECKER CANYON ROAD, california"
ENTRADA ROAD E/O COLINA DRIVE (E),06/19/2016 12:00:00 AM,Sun,388,"ENTRADA ROAD E/O COLINA DRIVE (E), california"
DECKER SCHOOL ROAD W/O DECKER CANYON ROAD,06/20/2016 12:00:00 AM,Mon,50,"DECKER SCHOOL ROAD W/O DECKER CANYON ROAD, california"
ENTRADA ROAD E/O COLINA DRIVE (E),06/20/2016 12:00:00 AM,Mon,223,"ENTRADA ROAD E/O COLINA DRIVE (E), california"
LONGDEN AVENUE W/O BION AVENUE,06/20/2016 12:00:00 AM,Mon,5523,"LONGDEN AVENUE W/O BION AVENUE, california"
LONGDEN AVENUE E/O BURTON AVENUE,06/20/2016 12:00:00 AM,Mon,6066,"LONGDEN AVENUE E/O BURTON AVENUE, california"
BUDLONG AVENUE N/O 88TH STREET,06/21/2016 12:00:00 AM,Tue,4342,"BUDLONG AVENUE N/O 88TH STREET, california"
LONGDEN AVENUE W/O BION AVENUE,06/21/2016 12:00:00 AM,Tue,5751,"LONGDEN AVENUE W/O BION AVENUE, california"
LONGDEN AVENUE E/O BURTON AVENUE,06/21/2016 12:00:00 AM,Tue,6313,"LONGDEN AVENUE E/O BURTON AVENUE, california"
BRADNA DRIVE E/O HARCROSS DRIVE,06/22/2016 12:00:00 AM,Wed,260,"BRADNA DRIVE E/O HARCROSS DRIVE, california"
HOLT AVENUE N/O CENTINELA AVENUE FRONTAGE ROAD,06/22/2016 12:00:00 AM,Wed,418,"HOLT AVENUE N/O CENTINELA AVENUE FRONTAGE ROAD, california"
EDGEMAR AVENUE S/O ANGELES VISTA BOULEVARD,06/22/2016 12:00:00 AM,Wed,525,"EDGEMAR AVENUE S/O ANGELES VISTA BOULEVARD, california"
55TH STREET W/O CORNING AVENUE,06/22/2016 12:00:00 AM,Wed,1086,"55TH STREET W/O CORNING AVENUE, california"
RADLOCK AVENUE S/O GARTH AVENUE,06/22/2016 12:00:00 AM,Wed,1874,"RADLOCK AVENUE S/O GARTH AVENUE, california"
HOMELAND DRIVE W/O CRENSHAW BOULEVARD,06/22/2016 12:00:00 AM,Wed,4028,"HOMELAND DRIVE W/O CRENSHAW BOULEVARD, california"
TURNBULL CANYON ROAD S/O VIA CIELO (S),06/23/2016 12:00:00 AM,Thu,421,"TURNBULL CANYON ROAD S/O VIA CIELO (S), california"
TURNBULL CANYON ROAD E/O SKYLINE DRIVE,06/23/2016 12:00:00 AM,Thu,714,"TURNBULL CANYON ROAD E/O SKYLINE DRIVE, california"
TURNBULL CANYON ROAD E/O MM 4.57,06/23/2016 12:00:00 AM,Thu,862,"TURNBULL CANYON ROAD E/O MM 4.57, california"
ABBEYWOOD AVENUE E/O BALMORAL STREET,06/23/2016 12:00:00 AM,Thu,1185,"ABBEYWOOD AVENUE E/O BALMORAL STREET, california"
TURNBULL CANYON ROAD W/O 9TH AVENUE,06/23/2016 12:00:00 AM,Thu,1311,"TURNBULL CANYON ROAD W/O 9TH AVENUE, california"
TURNBULL CANYON ROAD W/O LAS LOMITAS DRIVE,06/23/2016 12:00:00 AM,Thu,1682,"TURNBULL CANYON ROAD W/O LAS LOMITAS DRIVE, california"
TURNBULL CANYON ROAD N/O LOS ROBLES AVENUE,06/23/2016 12:00:00 AM,Thu,11014,"TURNBULL CANYON ROAD N/O LOS ROBLES AVENUE, california"
TURNBULL CANYON ROAD S/O POPLAR AVENUE,06/23/2016 12:00:00 AM,Thu,14990,"TURNBULL CANYON ROAD S/O POPLAR AVENUE, california"
TURNBULL CANYON ROAD S/O VIA CIELO (S),06/24/2016 12:00:00 AM,Fri,388,"TURNBULL CANYON ROAD S/O VIA CIELO (S), california"
TURNBULL CANYON ROAD E/O SKYLINE DRIVE,06/24/2016 12:00:00 AM,Fri,743,"TURNBULL CANYON ROAD E/O SKYLINE DRIVE, california"
TURNBULL CANYON ROAD E/O MM 4.57,06/24/2016 12:00:00 AM,Fri,903,"TURNBULL CANYON ROAD E/O MM 4.57, california"
ABBEYWOOD AVENUE E/O BALMORAL STREET,06/24/2016 12:00:00 AM,Fri,1141,"ABBEYWOOD AVENUE E/O BALMORAL STREET, california"
TURNBULL CANYON ROAD W/O 9TH AVENUE,06/24/2016 12:00:00 AM,Fri,1437,"TURNBULL CANYON ROAD W/O 9TH AVENUE, california"
TURNBULL CANYON ROAD W/O LAS LOMITAS DRIVE,06/24/2016 12:00:00 AM,Fri,1750,"TURNBULL CANYON ROAD W/O LAS LOMITAS DRIVE, california"
TURNBULL CANYON ROAD N/O LOS ROBLES AVENUE,06/24/2016 12:00:00 AM,Fri,10326,"TURNBULL CANYON ROAD N/O LOS ROBLES AVENUE, california"
TURNBULL CANYON ROAD S/O POPLAR AVENUE,06/24/2016 12:00:00 AM,Fri,15485,"TURNBULL CANYON ROAD S/O POPLAR AVENUE, california"
TURNBULL CANYON ROAD S/O VIA CIELO (S),06/25/2016 12:00:00 AM,Sat,369,"TURNBULL CANYON ROAD S/O VIA CIELO (S), california"
TURNBULL CANYON ROAD E/O SKYLINE DRIVE,06/25/2016 12:00:00 AM,Sat,668,"TURNBULL CANYON ROAD E/O SKYLINE DRIVE, california"
TURNBULL CANYON ROAD E/O MM 4.57,06/25/2016 12:00:00 AM,Sat,852,"TURNBULL CANYON ROAD E/O MM 4.57, california"
ABBEYWOOD AVENUE E/O BALMORAL STREET,06/25/2016 12:00:00 AM,Sat,1184,"ABBEYWOOD AVENUE E/O BALMORAL STREET, california"
TURNBULL CANYON ROAD W/O 9TH AVENUE,06/25/2016 12:00:00 AM,Sat,1368,"TURNBULL CANYON ROAD W/O 9TH AVENUE, california"
TURNBULL CANYON ROAD W/O LAS LOMITAS DRIVE,06/25/2016 12:00:00 AM,Sat,1480,"TURNBULL CANYON ROAD W/O LAS LOMITAS DRIVE, california"
TURNBULL CANYON ROAD N/O LOS ROBLES AVENUE,06/25/2016 12:00:00 AM,Sat,7978,"TURNBULL CANYON ROAD N/O LOS ROBLES AVENUE, california"
TURNBULL CANYON ROAD S/O POPLAR AVENUE,06/25/2016 12:00:00 AM,Sat,9682,"TURNBULL CANYON ROAD S/O POPLAR AVENUE, california"
TURNBULL CANYON ROAD S/O VIA CIELO (S),06/26/2016 12:00:00 AM,Sun,360,"TURNBULL CANYON ROAD S/O VIA CIELO (S), california"
TURNBULL CANYON ROAD E/O SKYLINE DRIVE,06/26/2016 12:00:00 AM,Sun,614,"TURNBULL CANYON ROAD E/O SKYLINE DRIVE, california"
TURNBULL CANYON ROAD E/O MM 4.57,06/26/2016 12:00:00 AM,Sun,786,"TURNBULL CANYON ROAD E/O MM 4.57, california"
ABBEYWOOD AVENUE E/O BALMORAL STREET,06/26/2016 12:00:00 AM,Sun,1039,"ABBEYWOOD AVENUE E/O BALMORAL STREET, california"
TURNBULL CANYON ROAD W/O 9TH AVENUE,06/26/2016 12:00:00 AM,Sun,1150,"TURNBULL CANYON ROAD W/O 9TH AVENUE, california"
TURNBULL CANYON ROAD W/O LAS LOMITAS DRIVE,06/26/2016 12:00:00 AM,Sun,1382,"TURNBULL CANYON ROAD W/O LAS LOMITAS DRIVE, california"
TURNBULL CANYON ROAD N/O LOS ROBLES AVENUE,06/26/2016 12:00:00 AM,Sun,6794,"TURNBULL CANYON ROAD N/O LOS ROBLES AVENUE, california"
TURNBULL CANYON ROAD S/O POPLAR AVENUE,06/26/2016 12:00:00 AM,Sun,6902,"TURNBULL CANYON ROAD S/O POPLAR AVENUE, california"
7TH AVENUE S/O LOS ROBLES AVENUE,06/27/2016 12:00:00 AM,Mon,2305,"7TH AVENUE S/O LOS ROBLES AVENUE, california"
LAS LOMITAS DRIVE E/O VALLECITO DRIVE (N),06/27/2016 12:00:00 AM,Mon,2990,"LAS LOMITAS DRIVE E/O VALLECITO DRIVE (N), california"
TETLEY STREET E/O JOAN DRIVE,06/27/2016 12:00:00 AM,Mon,3121,"TETLEY STREET E/O JOAN DRIVE, california"
TETLEY STREET E/O RICHDALE AVENUE,06/27/2016 12:00:00 AM,Mon,4386,"TETLEY STREET E/O RICHDALE AVENUE, california"
47TH STREET EAST N/O BARREL SPRINGS ROAD,06/28/2016 12:00:00 AM,Tue,892,"47TH STREET EAST N/O BARREL SPRINGS ROAD, california"
BARREL SPRINGS ROAD W/O 47TH STREET EAST,06/28/2016 12:00:00 AM,Tue,1396,"BARREL SPRINGS ROAD W/O 47TH STREET EAST, california"
SOLEDAD CANYON ROAD E/O AGUA DULCE CANYON ROAD,06/28/2016 12:00:00 AM,Tue,2390,"SOLEDAD CANYON ROAD E/O AGUA DULCE CANYON ROAD, california"
47TH STREET EAST N/O BARREL SPRINGS ROAD,06/29/2016 12:00:00 AM,Wed,927,"47TH STREET EAST N/O BARREL SPRINGS ROAD, california"
BARREL SPRINGS ROAD W/O 47TH STREET EAST,06/29/2016 12:00:00 AM,Wed,1399,"BARREL SPRINGS ROAD W/O 47TH STREET EAST, california"
